A_exp	F_exp	Mean_std
2.272	3.457	1.70665555291
2.272	3.506	1.72779006469
2.272	3.556	1.75478079022
2.272	3.605	1.77205690461
2.272	3.654	1.79091854755
2.272	3.704	1.79752974574
2.272	3.753	1.81583848264
2.272	3.803	1.82824394747
2.272	3.852	1.84636540552
2.272	3.901	1.86241865122
2.272	3.951	1.86985624387
2.272	4	1.88326538062

2.322	0.1	1.68534103957
2.322	0.1494	1.60181501103
2.322	0.1987	1.50023575594
2.322	0.2481	1.3934289451
2.322	0.2975	1.27569507484
2.322	0.3468	1.18930702474
2.322	0.3962	1.09531838759
2.322	0.4456	1.00623100435
2.322	0.4949	0.921018083873
2.322	0.5443	0.849143436875
2.322	0.5937	0.743054334091
2.322	0.643	0.673433131652
2.322	0.6924	0.594785303354
2.322	0.7418	0.522711081013
2.322	0.7911	0.44800744664
2.322	0.8405	0.384849484917
2.322	0.8899	0.329511623912
2.322	0.9392	0.275956568975
2.322	0.9886	0.234190782751
2.322	1.038	0.182427453729
2.322	1.087	0.155878730088
2.322	1.137	0.154833857869
2.322	1.186	0.172563491215
2.322	1.235	0.200243421985
2.322	1.285	0.227745530141
2.322	1.334	0.274516923888
2.322	1.384	0.32006881638
2.322	1.433	0.365154142939
2.322	1.482	0.408481211512
2.322	1.532	0.445782576299
2.322	1.581	0.489277321046
2.322	1.63	0.546042703367
2.322	1.68	0.591362430204
2.322	1.729	0.617939847614
2.322	1.778	0.665106587987
2.322	1.828	0.710266861003
2.322	1.877	0.757131035249
2.322	1.927	0.785803922503
2.322	1.976	0.823327959802
2.322	2.025	0.87136646562
2.322	2.075	0.910926051279
2.322	2.124	0.941136500538
2.322	2.173	0.974660583278
2.322	2.223	0.99465074606
2.322	2.272	1.01703684458
2.322	2.322	1.07540796845
2.322	2.371	1.12799725607
2.322	2.42	1.16132085136
2.322	2.47	1.17587586604
2.322	2.519	1.20340798819
2.322	2.568	1.22927237061
2.322	2.618	1.26458122863
2.322	2.667	1.30867196165
2.322	2.716	1.32731499884
2.322	2.766	1.34159262253
2.322	2.815	1.3878602107
2.322	2.865	1.41519943818
2.322	2.914	1.43532271452
2.322	2.963	1.46979895346
2.322	3.013	1.48750637096
2.322	3.062	1.52555947255
2.322	3.111	1.54215916266
2.322	3.161	1.56616802231
2.322	3.21	1.5824063964
2.322	3.259	1.61510984595
2.322	3.309	1.63403710956
2.322	3.358	1.65152973606
2.322	3.408	1.67488769909
2.322	3.457	1.68964508072
2.322	3.506	1.70498053062
2.322	3.556	1.71395093365
2.322	3.605	1.72821676631
2.322	3.654	1.75570350563
2.322	3.704	1.77280729866
2.322	3.753	1.79411417094
2.322	3.803	1.80643807181
2.322	3.852	1.8162702507
2.322	3.901	1.83498886279
2.322	3.951	1.85175192997
2.322	4	1.86425064415

2.371	0.1	1.68662132249
2.371	0.1494	1.60513350045
2.371	0.1987	1.51167038315
2.371	0.2481	1.41372402427
2.371	0.2975	1.29325772589
2.371	0.3468	1.19712846541
2.371	0.3962	1.1071284826
2.371	0.4456	1.01897561864
2.371	0.4949	0.931404184432
2.371	0.5443	0.870763674205
2.371	0.5937	0.748645801573
2.371	0.643	0.701741435091
2.371	0.6924	0.623577906458
2.371	0.7418	0.542558213717
2.371	0.7911	0.464328682713
2.371	0.8405	0.421048262072
2.371	0.8899	0.356613378122
2.371	0.9392	0.297078034397
2.371	0.9886	0.24301327117
2.371	1.038	0.201060813292
2.371	1.087	0.165519582152
2.371	1.137	0.152710812449
2.371	1.186	0.162986907836
2.371	1.235	0.186374075776
2.371	1.285	0.209741549644
2.371	1.334	0.247577935135
2.371	1.384	0.296194461532
2.371	1.433	0.353196120801
2.371	1.482	0.382835387132
2.371	1.532	0.416041830982
2.371	1.581	0.479359409108
2.371	1.63	0.505764126857
2.371	1.68	0.552039953065
2.371	1.729	0.593636137079
2.371	1.778	0.65073398291
2.371	1.828	0.670317282775
2.371	1.877	0.720683869438
2.371	1.927	0.762066397907
2.371	1.976	0.807462148609
2.371	2.025	0.827303641706
2.371	2.075	0.874786276517
2.371	2.124	0.912690198844
2.371	2.173	0.941659540401
2.371	2.223	0.983505182882
2.371	2.272	0.99465074606
2.371	2.322	1.02288251717
2.371	2.371	1.07377111905
2.371	2.42	1.12799725607
2.371	2.47	1.15035851144
2.371	2.519	1.17587586604
2.371	2.568	1.19914763336
2.371	2.618	1.22927237061
2.371	2.667	1.26432007818
2.371	2.716	1.29629538775
2.371	2.766	1.31996371956
2.371	2.815	1.33495601665
2.371	2.865	1.38737294983
2.371	2.914	1.41319403947
2.371	2.963	1.42556504775
2.371	3.013	1.46634181911
2.371	3.062	1.48268442533
2.371	3.111	1.51218992013
2.371	3.161	1.53936104956
2.371	3.21	1.55301049787
2.371	3.259	1.57260081561
2.371	3.309	1.60555249927
2.371	3.358	1.6277191471
2.371	3.408	1.64626081074
2.371	3.457	1.65963733942
2.371	3.506	1.68076654396
2.371	3.556	1.69426806533
2.371	3.605	1.70665555291
2.371	3.654	1.72498795301
2.371	3.704	1.75198297676
2.371	3.753	1.7618763912
2.371	3.803	1.79091854755
2.371	3.852	1.79752974574
2.371	3.901	1.81434449319
2.371	3.951	1.82798398855
2.371	4	1.84116116705

2.42	0.1	1.69041573885
2.42	0.1494	1.61134779103
2.42	0.1987	1.52274180077
2.42	0.2481	1.42006701066
2.42	0.2975	1.32292256624
2.42	0.3468	1.21260827126
2.42	0.3962	1.11979362496
2.42	0.4456	1.03668211449
2.42	0.4949	0.963294318685
2.42	0.5443	0.881869117101
2.42	0.5937	0.804112551569
2.42	0.643	0.707088838079
2.42	0.6924	0.643688169595
2.42	0.7418	0.549705724905
2.42	0.7911	0.506887911999
2.42	0.8405	0.434393215555
2.42	0.8899	0.372268322918
2.42	0.9392	0.314948064476
2.42	0.9886	0.264040443331
2.42	1.038	0.222656408772
2.42	1.087	0.175033522278
2.42	1.137	0.155878730088
2.42	1.186	0.154833857869
2.42	1.235	0.172563491215
2.42	1.285	0.200243421985
2.42	1.334	0.224377657598
2.42	1.384	0.264360722003
2.42	1.433	0.312535575791
2.42	1.482	0.355231198504
2.42	1.532	0.392548079901
2.42	1.581	0.429501347049
2.42	1.63	0.487518028877
2.42	1.68	0.513436001961
2.42	1.729	0.564720663307
2.42	1.778	0.608736341426
2.42	1.828	0.652269583709
2.42	1.877	0.695887711552
2.42	1.927	0.72812109011
2.42	1.976	0.773817130953
2.42	2.025	0.807462148609
2.42	2.075	0.833482835373
2.42	2.124	0.874786276517
2.42	2.173	0.916342204902
2.42	2.223	0.944771251012
2.42	2.272	0.983505182882
2.42	2.322	0.995412067306
2.42	2.371	1.0250657675
2.42	2.42	1.08433765637
2.42	2.47	1.12799725607
2.42	2.519	1.15035851144
2.42	2.568	1.16714676152
2.42	2.618	1.19629937057
2.42	2.667	1.22927237061
2.42	2.716	1.26432007818
2.42	2.766	1.29601715515
2.42	2.815	1.31980682537
2.42	2.865	1.33495601665
2.42	2.914	1.37782682847
2.42	2.963	1.4050930248
2.42	3.013	1.42556504775
2.42	3.062	1.45561139888
2.42	3.111	1.48078710669
2.42	3.161	1.50877158221
2.42	3.21	1.53936104956
2.42	3.259	1.54966809353
2.42	3.309	1.56976468026
2.42	3.358	1.59083694967
2.42	3.408	1.62528150647
2.42	3.457	1.63479639908
2.42	3.506	1.65720046963
2.42	3.556	1.67488769909
2.42	3.605	1.68964508072
2.42	3.654	1.70498053062
2.42	3.704	1.71395093365
2.42	3.753	1.72821676631
2.42	3.803	1.75478079022
2.42	3.852	1.77217651527
2.42	3.901	1.79411417094
2.42	3.951	1.79786485729
2.42	4	1.81583848264

2.47	0.1	1.69041573885
2.47	0.1494	1.61808660922
2.47	0.1987	1.52457924864
2.47	0.2481	1.42605727856
2.47	0.2975	1.3256707148
2.47	0.3468	1.22467701522
2.47	0.3962	1.13568625722
2.47	0.4456	1.05617675911
2.47	0.4949	0.97000276249
2.47	0.5443	0.890467425084
2.47	0.5937	0.820908642195
2.47	0.643	0.724256383962
2.47	0.6924	0.66113055969
2.47	0.7418	0.577376870461
2.47	0.7911	0.522711081013
2.47	0.8405	0.448726296253
2.47	0.8899	0.395845140289
2.47	0.9392	0.341678726138
2.47	0.9886	0.288306105274
2.47	1.038	0.236342368964
2.47	1.087	0.199171190681
2.47	1.137	0.165519582152
2.47	1.186	0.152710812449
2.47	1.235	0.162986907836
2.47	1.285	0.185384648113
2.47	1.334	0.20732926754
2.47	1.384	0.241053229301
2.47	1.433	0.292376330199
2.47	1.482	0.34209858891
2.47	1.532	0.370932089553
2.47	1.581	0.408481211512
2.47	1.63	0.445782576299
2.47	1.68	0.489277321046
2.47	1.729	0.536372818484
2.47	1.778	0.577834615984
2.47	1.828	0.610761336673
2.47	1.877	0.658827411424
2.47	1.927	0.701683708277
2.47	1.976	0.739412191442
2.47	2.025	0.773844008782
2.47	2.075	0.813997957842
2.47	2.124	0.833482835373
2.47	2.173	0.875212051505
2.47	2.223	0.91634933864
2.47	2.272	0.944771251012
2.47	2.322	0.983505182882
2.47	2.371	0.995412067306
2.47	2.42	1.0250657675
2.47	2.47	1.0862390197
2.47	2.519	1.12799725607
2.47	2.568	1.14630454335
2.47	2.618	1.16457374202
2.47	2.667	1.18466774795
2.47	2.716	1.22927237061
2.47	2.766	1.26430301614
2.47	2.815	1.29138282715
2.47	2.865	1.31390151977
2.47	2.914	1.3258253758
2.47	2.963	1.36221592823
2.47	3.013	1.40394592277
2.47	3.062	1.41581307245
2.47	3.111	1.43938379238
2.47	3.161	1.47086567366
2.47	3.21	1.50287930873
2.47	3.259	1.52555947255
2.47	3.309	1.54215916266
2.47	3.358	1.56122322507
2.47	3.408	1.57998514724
2.47	3.457	1.61510984595
2.47	3.506	1.62960868131
2.47	3.556	1.64626081074
2.47	3.605	1.65963733942
2.47	3.654	1.68076654396
2.47	3.704	1.69426806533
2.47	3.753	1.70665555291
2.47	3.803	1.72498795301
2.47	3.852	1.75198297676
2.47	3.901	1.75786536339
2.47	3.951	1.78175247859
2.47	4	1.79453386927

2.519	0.1	1.69713634943
2.519	0.1494	1.6191705792
2.519	0.1987	1.52983865413
2.519	0.2481	1.43858030217
2.519	0.2975	1.33717622631
2.519	0.3468	1.23878968891
2.519	0.3962	1.14464180238
2.519	0.4456	1.06128308639
2.519	0.4949	0.987872467648
2.519	0.5443	0.909241436147
2.519	0.5937	0.848609666711
2.519	0.643	0.743978441894
2.519	0.6924	0.681316182602
2.519	0.7418	0.61106197038
2.519	0.7911	0.539737988334
2.519	0.8405	0.464328682713
2.519	0.8899	0.425723455364
2.519	0.9392	0.363709823285
2.519	0.9886	0.30798111925
2.519	1.038	0.261915117303
2.519	1.087	0.214768756624
2.519	1.137	0.175012866569
2.519	1.186	0.155878730088
2.519	1.235	0.155137729251
2.519	1.285	0.172563491215
2.519	1.334	0.200243421985
2.519	1.384	0.22173502566
2.519	1.433	0.258102799875
2.519	1.482	0.303311350951
2.519	1.532	0.353946175521
2.519	1.581	0.384663044692
2.519	1.63	0.425175495876
2.519	1.68	0.479359409108
2.519	1.729	0.498237125492
2.519	1.778	0.549391681222
2.519	1.828	0.593636137079
2.519	1.877	0.617939847614
2.519	1.927	0.665106587987
2.519	1.976	0.707877612498
2.519	2.025	0.751064689696
2.519	2.075	0.77887905274
2.519	2.124	0.816456933851
2.519	2.173	0.856213090935
2.519	2.223	0.881299078808
2.519	2.272	0.91634933864
2.519	2.322	0.945194591523
2.519	2.371	0.983505182882
2.519	2.42	0.995412067306
2.519	2.47	1.0250657675
2.519	2.519	1.07179887664
2.519	2.568	1.12799725607
2.519	2.618	1.14630454335
2.519	2.667	1.16457374202
2.519	2.716	1.18344673885
2.519	2.766	1.22699490983
2.519	2.815	1.26430301614
2.519	2.865	1.27417744968
2.519	2.914	1.31271981205
2.519	2.963	1.32604188325
2.519	3.013	1.36054476476
2.519	3.062	1.3878602107
2.519	3.111	1.41519943818
2.519	3.161	1.43532271452
2.519	3.21	1.46979895346
2.519	3.259	1.48750637096
2.519	3.309	1.51218992013
2.519	3.358	1.53936104956
2.519	3.408	1.55050218356
2.519	3.457	1.5706720072
2.519	3.506	1.60272175147
2.519	3.556	1.62657726441
2.519	3.605	1.64047208029
2.519	3.654	1.65720046963
2.519	3.704	1.67488769909
2.519	3.753	1.68964508072
2.519	3.803	1.70498053062
2.519	3.852	1.71395093365
2.519	3.901	1.72821676631
2.519	3.951	1.75478079022
2.519	4	1.77217651527

2.568	0.1	1.70218674117
2.568	0.1494	1.62284652962
2.568	0.1987	1.53731377859
2.568	0.2481	1.45274314532
2.568	0.2975	1.34933066218
2.568	0.3468	1.25278886033
2.568	0.3962	1.15749356338
2.568	0.4456	1.0872046749
2.568	0.4949	1.00463456268
2.568	0.5443	0.926873923653
2.568	0.5937	0.866430578767
2.568	0.643	0.748645801573
2.568	0.6924	0.701741435091
2.568	0.7418	0.633022692199
2.568	0.7911	0.549705724905
2.568	0.8405	0.506887911999
2.568	0.8899	0.437427573308
2.568	0.9392	0.382168614154
2.568	0.9886	0.323226517938
2.568	1.038	0.275956568975
2.568	1.087	0.236342368964
2.568	1.137	0.195664433886
2.568	1.186	0.164637744272
2.568	1.235	0.152710812449
2.568	1.285	0.162986907836
2.568	1.334	0.185384648113
2.568	1.384	0.205778873285
2.568	1.433	0.235189965268
2.568	1.482	0.291482468375
2.568	1.532	0.321219441398
2.568	1.581	0.362146128328
2.568	1.63	0.398475680888
2.568	1.68	0.429501347049
2.568	1.729	0.486008153408
2.568	1.778	0.507098857489
2.568	1.828	0.557325786619
2.568	1.877	0.598016033372
2.568	1.927	0.65073398291
2.568	1.976	0.670317282775
2.568	2.025	0.711999564876
2.568	2.075	0.75441204809
2.568	2.124	0.780224669429
2.568	2.173	0.822325549981
2.568	2.223	0.862346323289
2.568	2.272	0.881299078808
2.568	2.322	0.926645702158
2.568	2.371	0.946455603788
2.568	2.42	0.984216809634
2.568	2.47	1.00119717881
2.568	2.519	1.0250657675
2.568	2.568	1.06523264387
2.568	2.618	1.12799725607
2.568	2.667	1.13591538054
2.568	2.716	1.16457374202
2.568	2.766	1.18289841696
2.568	2.815	1.22302441071
2.568	2.865	1.26249401173
2.568	2.914	1.27113406941
2.568	2.963	1.31271981205
2.568	3.013	1.32731499884
2.568	3.062	1.34016542786
2.568	3.111	1.3878602107
2.568	3.161	1.41411709263
2.568	3.21	1.42556504775
2.568	3.259	1.46181593911
2.568	3.309	1.48268442533
2.568	3.358	1.5114114761
2.568	3.408	1.53936104956
2.568	3.457	1.54966809353
2.568	3.506	1.56976468026
2.568	3.556	1.58770419114
2.568	3.605	1.61510984595
2.568	3.654	1.63403710956
2.568	3.704	1.64979174075
2.568	3.753	1.65996987637
2.568	3.803	1.68076654396
2.568	3.852	1.69426806533
2.568	3.901	1.70665555291
2.568	3.951	1.72498795301
2.568	4	1.73226599696

2.618	0.1	1.70267249919
2.618	0.1494	1.62671248606
2.618	0.1987	1.54049118826
2.618	0.2481	1.45613718544
2.618	0.2975	1.35432267889
2.618	0.3468	1.25972250954
2.618	0.3962	1.16939355609
2.618	0.4456	1.09670098317
2.618	0.4949	1.01193571777
2.618	0.5443	0.936332258235
2.618	0.5937	0.8739923147
2.618	0.643	0.804112551569
2.618	0.6924	0.709925478136
2.618	0.7418	0.651605524003
2.618	0.7911	0.566352915638
2.618	0.8405	0.522711081013
2.618	0.8899	0.448726296253
2.618	0.9392	0.397801315055
2.618	0.9886	0.34865051194
2.618	1.038	0.295262174427
2.618	1.087	0.251346786095
2.618	1.137	0.210816490566
2.618	1.186	0.172283476449
2.618	1.235	0.155669870585
2.618	1.285	0.155137729251
2.618	1.334	0.172563491215
2.618	1.384	0.200243421985
2.618	1.433	0.212601126058
2.618	1.482	0.258102799875
2.618	1.532	0.299786682208
2.618	1.581	0.353196120801
2.618	1.63	0.372058639187
2.618	1.68	0.408481211512
2.618	1.729	0.447584500286
2.618	1.778	0.489277321046
2.618	1.828	0.530574706339
2.618	1.877	0.569846894346
2.618	1.927	0.608736341426
2.618	1.976	0.652269583709
2.618	2.025	0.673751305461
2.618	2.075	0.723752297678
2.618	2.124	0.762066397907
2.618	2.173	0.786602033203
2.618	2.223	0.822544973218
2.618	2.272	0.862346323289
2.618	2.322	0.881299078808
2.618	2.371	0.926645702158
2.618	2.42	0.951940566311
2.618	2.47	0.984216809634
2.618	2.519	1.00119717881
2.618	2.568	1.0250657675
2.618	2.618	1.08701150039
2.618	2.667	1.12799725607
2.618	2.716	1.13591538054
2.618	2.766	1.16561175507
2.618	2.815	1.18289841696
2.618	2.865	1.21430174449
2.618	2.914	1.25852856479
2.618	2.963	1.26957075794
2.618	3.013	1.30900906321
2.618	3.062	1.32567818805
2.618	3.111	1.34073987729
2.618	3.161	1.38364474106
2.618	3.21	1.40982395017
2.618	3.259	1.42556504775
2.618	3.309	1.45035046075
2.618	3.358	1.47393251852
2.618	3.408	1.50877158221
2.618	3.457	1.52555947255
2.618	3.506	1.54215916266
2.618	3.556	1.55429727934
2.618	3.605	1.57602873044
2.618	3.654	1.60555249927
2.618	3.704	1.62657726441
2.618	3.753	1.64047208029
2.618	3.803	1.65720046963
2.618	3.852	1.67488769909
2.618	3.901	1.68964508072
2.618	3.951	1.70498053062
2.618	4	1.70844098541

2.667	0.1	1.69750091124
2.667	0.1494	1.64123540576
2.667	0.1987	1.5569928007
2.667	0.2481	1.45831652655
2.667	0.2975	1.36422443661
2.667	0.3468	1.27265252432
2.667	0.3962	1.18930702474
2.667	0.4456	1.1071284826
2.667	0.4949	1.02932826927
2.667	0.5443	0.963294318685
2.667	0.5937	0.883872041263
2.667	0.643	0.813762553867
2.667	0.6924	0.724471767518
2.667	0.7418	0.673433131652
2.667	0.7911	0.606516400722
2.667	0.8405	0.539737988334
2.667	0.8899	0.464328682713
2.667	0.9392	0.428683185473
2.667	0.9886	0.365749995681
2.667	1.038	0.314246766837
2.667	1.087	0.267736888041
2.667	1.137	0.234190782751
2.667	1.186	0.183337963333
2.667	1.235	0.164160030198
2.667	1.285	0.152710812449
2.667	1.334	0.162986907836
2.667	1.384	0.185384648113
2.667	1.433	0.205778873285
2.667	1.482	0.232770498923
2.667	1.532	0.269478436126
2.667	1.581	0.312535575791
2.667	1.63	0.354814641513
2.667	1.68	0.388816426729
2.667	1.729	0.425817056468
2.667	1.778	0.479359409108
2.667	1.828	0.498237125492
2.667	1.877	0.549391681222
2.667	1.927	0.587459908563
2.667	1.976	0.615357308582
2.667	2.025	0.65655300375
2.667	2.075	0.696212061657
2.667	2.124	0.72812109011
2.667	2.173	0.765344789416
2.667	2.223	0.807462148609
2.667	2.272	0.827045938531
2.667	2.322	0.862346323289
2.667	2.371	0.904078601113
2.667	2.42	0.932291552819
2.667	2.47	0.953126506647
2.667	2.519	0.984466532806
2.667	2.568	1.00119717881
2.667	2.618	1.0250657675
2.667	2.667	1.08558849093
2.667	2.716	1.12467713592
2.667	2.766	1.13591538054
2.667	2.815	1.16561175507
2.667	2.865	1.18233284115
2.667	2.914	1.21453142803
2.667	2.963	1.25627900956
2.667	3.013	1.26740702631
2.667	3.062	1.30867196165
2.667	3.111	1.31996371956
2.667	3.161	1.33495601665
2.667	3.21	1.37613399266
2.667	3.259	1.40394592277
2.667	3.309	1.41831804145
2.667	3.358	1.43823385978
2.667	3.408	1.46979895346
2.667	3.457	1.48750637096
2.667	3.506	1.51218992013
2.667	3.556	1.53936104956
2.667	3.605	1.55050218356
2.667	3.654	1.5706720072
2.667	3.704	1.59083694967
2.667	3.753	1.62002347611
2.667	3.803	1.63403710956
2.667	3.852	1.64979174075
2.667	3.901	1.66578912771
2.667	3.951	1.68076654396
2.667	4	1.69426806533

2.716	0.1	1.69772438772
2.716	0.1494	1.64402128953
2.716	0.1987	1.56098815603
2.716	0.2481	1.47013809676
2.716	0.2975	1.38310248528
2.716	0.3468	1.2818725146
2.716	0.3962	1.20385201291
2.716	0.4456	1.11979362496
2.716	0.4949	1.04313892292
2.716	0.5443	0.97000276249
2.716	0.5937	0.89846251316
2.716	0.643	0.840742070269
2.716	0.6924	0.743978441894
2.716	0.7418	0.683791857602
2.716	0.7911	0.624626054548
2.716	0.8405	0.549705724905
2.716	0.8899	0.505338614069
2.716	0.9392	0.437427573308
2.716	0.9886	0.383242585559
2.716	1.038	0.335872238174
2.716	1.087	0.288306105274
2.716	1.137	0.237625308494
2.716	1.186	0.202034015341
2.716	1.235	0.172541479038
2.716	1.285	0.155669870585
2.716	1.334	0.155137729251
2.716	1.384	0.170537288796
2.716	1.433	0.189667645239
2.716	1.482	0.211647393661
2.716	1.532	0.254487276196
2.716	1.581	0.296194461532
2.716	1.63	0.34209858891
2.716	1.68	0.368288855944
2.716	1.729	0.399572669439
2.716	1.778	0.429501347049
2.716	1.828	0.486008153408
2.716	1.877	0.507098857489
2.716	1.927	0.552039953065
2.716	1.976	0.593636137079
2.716	2.025	0.617939847614
2.716	2.075	0.663975506681
2.716	2.124	0.702468539864
2.716	2.173	0.739412191442
2.716	2.223	0.773844008782
2.716	2.272	0.807462148609
2.716	2.322	0.827303641706
2.716	2.371	0.874786276517
2.716	2.42	0.904627291995
2.716	2.47	0.932291552819
2.716	2.519	0.954683945433
2.716	2.568	0.984466532806
2.716	2.618	1.00119717881
2.716	2.667	1.0250657675
2.716	2.716	1.07961037691
2.716	2.766	1.12467713592
2.716	2.815	1.13591538054
2.716	2.865	1.16561175507
2.716	2.914	1.18233284115
2.716	2.963	1.21453142803
2.716	3.013	1.25627900956
2.716	3.062	1.26458122863
2.716	3.111	1.29601715515
2.716	3.161	1.31980682537
2.716	3.21	1.32968926328
2.716	3.259	1.36221592823
2.716	3.309	1.40327480934
2.716	3.358	1.41519943818
2.716	3.408	1.43532271452
2.716	3.457	1.46921948474
2.716	3.506	1.48268442533
2.716	3.556	1.51218992013
2.716	3.605	1.53936104956
2.716	3.654	1.54494290652
2.716	3.704	1.56976468026
2.716	3.753	1.5824063964
2.716	3.803	1.61510984595
2.716	3.852	1.6277191471
2.716	3.901	1.64626081074
2.716	3.951	1.65963733942
2.716	4	1.67488769909

2.766	0.1	1.69772438772
2.766	0.1494	1.6466954252
2.766	0.1987	1.56588132206
2.766	0.2481	1.48486725141
2.766	0.2975	1.38476583233
2.766	0.3468	1.29325772589
2.766	0.3962	1.21260827126
2.766	0.4456	1.13357703214
2.766	0.4949	1.06128308639
2.766	0.5443	0.987872467648
2.766	0.5937	0.914949188276
2.766	0.643	0.86075088777
2.766	0.6924	0.748645801573
2.766	0.7418	0.703855048019
2.766	0.7911	0.645082768003
2.766	0.8405	0.565450156311
2.766	0.8899	0.521748506873
2.766	0.9392	0.451420440243
2.766	0.9886	0.41952002615
2.766	1.038	0.356613378122
2.766	1.087	0.302403432172
2.766	1.137	0.261915117303
2.766	1.186	0.222656408772
2.766	1.235	0.182427453729
2.766	1.285	0.159905759398
2.766	1.334	0.153428311303
2.766	1.384	0.162986907836
2.766	1.433	0.183357240222
2.766	1.482	0.204445739779
2.766	1.532	0.229759429534
2.766	1.581	0.264360722003
2.766	1.63	0.303311350951
2.766	1.68	0.353946175521
2.766	1.729	0.382835387132
2.766	1.778	0.410936562531
2.766	1.828	0.447584500286
2.766	1.877	0.489277321046
2.766	1.927	0.525332432982
2.766	1.976	0.564720663307
2.766	2.025	0.598016033372
2.766	2.075	0.65073398291
2.766	2.124	0.668792770312
2.766	2.173	0.710266861003
2.766	2.223	0.751064689696
2.766	2.272	0.776962943706
2.766	2.322	0.811095855914
2.766	2.371	0.833482835373
2.766	2.42	0.874786276517
2.766	2.47	0.910926051279
2.766	2.519	0.932291552819
2.766	2.568	0.955765216567
2.766	2.618	0.984466532806
2.766	2.667	1.00119717881
2.766	2.716	1.0250657675
2.766	2.766	1.08456198036
2.766	2.815	1.12467713592
2.766	2.865	1.13591538054
2.766	2.914	1.16561175507
2.766	2.963	1.18233284115
2.766	3.013	1.21453142803
2.766	3.062	1.22928231582
2.766	3.111	1.26432007818
2.766	3.161	1.29601715515
2.766	3.21	1.31713355739
2.766	3.259	1.32604188325
2.766	3.309	1.36054476476
2.766	3.358	1.3878602107
2.766	3.408	1.41519943818
2.766	3.457	1.42556504775
2.766	3.506	1.46181593911
2.766	3.556	1.48078710669
2.766	3.605	1.50877158221
2.766	3.654	1.52555947255
2.766	3.704	1.54215916266
2.766	3.753	1.55429727934
2.766	3.803	1.57260081561
2.766	3.852	1.60272175147
2.766	3.901	1.62657726441
2.766	3.951	1.63479639908
2.766	4	1.65152973606

2.815	0.1	1.70540616301
2.815	0.1494	1.65426115114
2.815	0.1987	1.56588132206
2.815	0.2481	1.4904900346
2.815	0.2975	1.41229473439
2.815	0.3468	1.32029754047
2.815	0.3962	1.22467701522
2.815	0.4456	1.1377584626
2.815	0.4949	1.07848933449
2.815	0.5443	1.00247778114
2.815	0.5937	0.926923462449
2.815	0.643	0.871922957715
2.815	0.6924	0.80212844772
2.815	0.7418	0.717107175723
2.815	0.7911	0.654270994938
2.815	0.8405	0.594785303354
2.815	0.8899	0.5366430642
2.815	0.9392	0.464328682713
2.815	0.9886	0.428683185473
2.815	1.038	0.369548206657
2.815	1.087	0.323226517938
2.815	1.137	0.276493152426
2.815	1.186	0.236342368964
2.815	1.235	0.201060813292
2.815	1.285	0.169453735854
2.815	1.334	0.153254887918
2.815	1.384	0.15566988332
2.815	1.433	0.170537288796
2.815	1.482	0.189667645239
2.815	1.532	0.211647393661
2.815	1.581	0.244336911276
2.815	1.63	0.292376330199
2.815	1.68	0.321219441398
2.815	1.729	0.362146128328
2.815	1.778	0.392401428853
2.815	1.828	0.427346287949
2.815	1.877	0.479359409108
2.815	1.927	0.497463767364
2.815	1.976	0.546042703367
2.815	2.025	0.577752574872
2.815	2.075	0.608736341426
2.815	2.124	0.652269583709
2.815	2.173	0.673751305461
2.815	2.223	0.713469081088
2.815	2.272	0.752841048265
2.815	2.322	0.77887905274
2.815	2.371	0.815007991638
2.815	2.42	0.833482835373
2.815	2.47	0.874786276517
2.815	2.519	0.910926051279
2.815	2.568	0.941136500538
2.815	2.618	0.955765216567
2.815	2.667	0.986144901288
2.815	2.716	1.00277972866
2.815	2.766	1.024871535
2.815	2.815	1.08712277325
2.815	2.865	1.12467713592
2.815	2.914	1.13756607547
2.815	2.963	1.16561175507
2.815	3.013	1.17704599416
2.815	3.062	1.21453142803
2.815	3.111	1.22927237061
2.815	3.161	1.26432007818
2.815	3.21	1.29138282715
2.815	3.259	1.31271981205
2.815	3.309	1.32604188325
2.815	3.358	1.3529708116
2.815	3.408	1.3878602107
2.815	3.457	1.41319403947
2.815	3.506	1.42556504775
2.815	3.556	1.45035046075
2.815	3.605	1.47393251852
2.815	3.654	1.48750637096
2.815	3.704	1.51489732004
2.815	3.753	1.53936104956
2.815	3.803	1.55050218356
2.815	3.852	1.57004525174
2.815	3.901	1.58770419114
2.815	3.951	1.61510984595
2.815	4	1.62960868131

2.865	0.1	1.70634334151
2.865	0.1494	1.65426115114
2.865	0.1987	1.57004738895
2.865	0.2481	1.49829561703
2.865	0.2975	1.41372402427
2.865	0.3468	1.3250690816
2.865	0.3962	1.23315852166
2.865	0.4456	1.15528501833
2.865	0.4949	1.0872046749
2.865	0.5443	1.01082644767
2.865	0.5937	0.939508728131
2.865	0.643	0.881869117101
2.865	0.6924	0.813762553867
2.865	0.7418	0.725910846079
2.865	0.7911	0.67462392914
2.865	0.8405	0.614717355147
2.865	0.8899	0.542558213717
2.865	0.9392	0.505338614069
2.865	0.9886	0.443071366036
2.865	1.038	0.384849484917
2.865	1.087	0.342091663584
2.865	1.137	0.295262174427
2.865	1.186	0.259266386257
2.865	1.235	0.214908513846
2.865	1.285	0.178220061512
2.865	1.334	0.159905759398
2.865	1.384	0.153428311303
