i	speed	frequency	angle	area	area/speed2	normedArea/s2	difficulty	amplitude	time	errors	product	product_-2.0	product_-1.5	product_-1.0	product_-0.5	product_0.0	product_0.5	product_1.5	product_2.0
8	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.415222	0.0	1.415222	1.415222	1.415222	1.415222	1.415222	1.415222	1.415222	1.415222	1.415222
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.24054	0.0	1.24054	1.24054	1.24054	1.24054	1.24054	1.24054	1.24054	1.24054	1.24054
10	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.023376	0.0	2.023376	2.023376	2.023376	2.023376	2.023376	2.023376	2.023376	2.023376	2.023376
11	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	1.897888	0.0	1.897888	1.897888	1.897888	1.897888	1.897888	1.897888	1.897888	1.897888	1.897888
12	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.282349	0.0	1.282349	1.282349	1.282349	1.282349	1.282349	1.282349	1.282349	1.282349	1.282349
13	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.190552	0.0	1.190552	1.190552	1.190552	1.190552	1.190552	1.190552	1.190552	1.190552	1.190552
14	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.264465	0.0	2.264465	2.264465	2.264465	2.264465	2.264465	2.264465	2.264465	2.264465	2.264465
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.864685	0.0	1.864685	1.864685	1.864685	1.864685	1.864685	1.864685	1.864685	1.864685	1.864685
16	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.314941	0.0	1.314941	1.314941	1.314941	1.314941	1.314941	1.314941	1.314941	1.314941	1.314941
17	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.049683	0.0	1.049683	1.049683	1.049683	1.049683	1.049683	1.049683	1.049683	1.049683	1.049683
18	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.090332	0.0	1.090332	1.090332	1.090332	1.090332	1.090332	1.090332	1.090332	1.090332	1.090332
19	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	1.2905879999999998	0.0	1.2905879999999998	1.2905879999999998	1.2905879999999998	1.2905879999999998	1.2905879999999998	1.2905879999999998	1.2905879999999998	1.2905879999999998	1.2905879999999998
20	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.423462	0.0	2.423462	2.423462	2.423462	2.423462	2.423462	2.423462	2.423462	2.423462	2.423462
21	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.1148069999999999	0.0	1.1148069999999999	1.1148069999999999	1.1148069999999999	1.1148069999999999	1.1148069999999999	1.1148069999999999	1.1148069999999999	1.1148069999999999	1.1148069999999999
22	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.7236939999999998	0.0	1.7236939999999998	1.7236939999999998	1.7236939999999998	1.7236939999999998	1.7236939999999998	1.7236939999999998	1.7236939999999998	1.7236939999999998	1.7236939999999998
23	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	2.856323	0.0	2.856323	2.856323	2.856323	2.856323	2.856323	2.856323	2.856323	2.856323	2.856323
24	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	1.364563	0.0	1.364563	1.364563	1.364563	1.364563	1.364563	1.364563	1.364563	1.364563	1.364563
25	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.0911870000000001	0.0	1.0911870000000001	1.0911870000000001	1.0911870000000001	1.0911870000000001	1.0911870000000001	1.0911870000000001	1.0911870000000001	1.0911870000000001	1.0911870000000001
0	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	0.9456787	0.0	0.9456787	0.9456787	0.9456787	0.9456787	0.9456787	0.9456787	0.9456787	0.9456787	0.9456787
1	5	1	0	0.0	0.0	0.0	3.0	4.0	0.8743286	0.0	0.8743286	0.8743286	0.8743286	0.8743286	0.8743286	0.8743286	0.8743286	0.8743286	0.8743286
2	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	0.9490966999999999	0.0	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999	0.9490966999999999
3	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.065186	0.0	1.065186	1.065186	1.065186	1.065186	1.065186	1.065186	1.065186	1.065186	1.065186
4	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.123901	0.0	1.123901	1.123901	1.123901	1.123901	1.123901	1.123901	1.123901	1.123901	1.123901
5	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	0.7755126999999999	0.0	0.7755126999999999	0.7755126999999999	0.7755126999999999	0.7755126999999999	0.7755126999999999	0.7755126999999999	0.7755126999999999	0.7755126999999999	0.7755126999999999
6	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	3.6458739999999996	0.0	3.6458739999999996	3.6458739999999996	3.6458739999999996	3.6458739999999996	3.6458739999999996	3.6458739999999996	3.6458739999999996	3.6458739999999996	3.6458739999999996
7	3	1	0	0.0	0.0	0.0	1.8	4.0	0.9823608	0.0	0.9823608	0.9823608	0.9823608	0.9823608	0.9823608	0.9823608	0.9823608	0.9823608	0.9823608
8	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	0.9996948	0.0	0.9996948	0.9996948	0.9996948	0.9996948	0.9996948	0.9996948	0.9996948	0.9996948	0.9996948
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	0.9652709999999999	0.0	0.9652709999999999	0.9652709999999999	0.9652709999999999	0.9652709999999999	0.9652709999999999	0.9652709999999999	0.9652709999999999	0.9652709999999999	0.9652709999999999
10	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.806152	0.0	1.806152	1.806152	1.806152	1.806152	1.806152	1.806152	1.806152	1.806152	1.806152
11	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	1.157471	0.0	1.157471	1.157471	1.157471	1.157471	1.157471	1.157471	1.157471	1.157471	1.157471
12	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.9899900000000001	0.0	1.9899900000000001	1.9899900000000001	1.9899900000000001	1.9899900000000001	1.9899900000000001	1.9899900000000001	1.9899900000000001	1.9899900000000001	1.9899900000000001
13	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.9069209999999999	0.0	1.9069209999999999	1.9069209999999999	1.9069209999999999	1.9069209999999999	1.9069209999999999	1.9069209999999999	1.9069209999999999	1.9069209999999999	1.9069209999999999
14	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.589783	0.0	1.589783	1.589783	1.589783	1.589783	1.589783	1.589783	1.589783	1.589783	1.589783
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.324646	0.0	1.324646	1.324646	1.324646	1.324646	1.324646	1.324646	1.324646	1.324646	1.324646
16	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.123535	0.0	1.123535	1.123535	1.123535	1.123535	1.123535	1.123535	1.123535	1.123535	1.123535
17	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	2.1897580000000003	0.0	2.1897580000000003	2.1897580000000003	2.1897580000000003	2.1897580000000003	2.1897580000000003	2.1897580000000003	2.1897580000000003	2.1897580000000003	2.1897580000000003
18	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	2.347778	0.0	2.347778	2.347778	2.347778	2.347778	2.347778	2.347778	2.347778	2.347778	2.347778
19	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	1.065613	0.0	1.065613	1.065613	1.065613	1.065613	1.065613	1.065613	1.065613	1.065613	1.065613
20	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.423218	0.0	1.423218	1.423218	1.423218	1.423218	1.423218	1.423218	1.423218	1.423218	1.423218
21	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.456482	0.0	1.456482	1.456482	1.456482	1.456482	1.456482	1.456482	1.456482	1.456482	1.456482
22	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.906982	0.0	1.906982	1.906982	1.906982	1.906982	1.906982	1.906982	1.906982	1.906982	1.906982
23	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	1.606873	0.0	1.606873	1.606873	1.606873	1.606873	1.606873	1.606873	1.606873	1.606873	1.606873
24	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	1.206543	0.0	1.206543	1.206543	1.206543	1.206543	1.206543	1.206543	1.206543	1.206543	1.206543
25	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.949036	0.0	1.949036	1.949036	1.949036	1.949036	1.949036	1.949036	1.949036	1.949036	1.949036
0	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	1.3585209999999999	0.0	1.3585209999999999	1.3585209999999999	1.3585209999999999	1.3585209999999999	1.3585209999999999	1.3585209999999999	1.3585209999999999	1.3585209999999999	1.3585209999999999
1	5	1	0	0.0	0.0	0.0	3.0	4.0	1.7050169999999998	0.0	1.7050169999999998	1.7050169999999998	1.7050169999999998	1.7050169999999998	1.7050169999999998	1.7050169999999998	1.7050169999999998	1.7050169999999998	1.7050169999999998
2	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.757141	0.0	1.757141	1.757141	1.757141	1.757141	1.757141	1.757141	1.757141	1.757141	1.757141
3	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	2.255615	0.0	2.255615	2.255615	2.255615	2.255615	2.255615	2.255615	2.255615	2.255615	2.255615
4	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.62323	0.0	1.62323	1.62323	1.62323	1.62323	1.62323	1.62323	1.62323	1.62323	1.62323
5	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.332458	0.0	1.332458	1.332458	1.332458	1.332458	1.332458	1.332458	1.332458	1.332458	1.332458
6	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.190613	0.0	1.190613	1.190613	1.190613	1.190613	1.190613	1.190613	1.190613	1.190613	1.190613
7	3	1	0	0.0	0.0	0.0	1.8	4.0	1.723328	0.0	1.723328	1.723328	1.723328	1.723328	1.723328	1.723328	1.723328	1.723328	1.723328
8	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.431946	0.0	1.431946	1.431946	1.431946	1.431946	1.431946	1.431946	1.431946	1.431946	1.431946
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	2.1227419999999997	0.0	2.1227419999999997	2.1227419999999997	2.1227419999999997	2.1227419999999997	2.1227419999999997	2.1227419999999997	2.1227419999999997	2.1227419999999997	2.1227419999999997
10	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.041687	0.0	1.041687	1.041687	1.041687	1.041687	1.041687	1.041687	1.041687	1.041687	1.041687
11	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	1.472473	0.0	1.472473	1.472473	1.472473	1.472473	1.472473	1.472473	1.472473	1.472473	1.472473
12	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	0.8000488	0.0	0.8000488	0.8000488	0.8000488	0.8000488	0.8000488	0.8000488	0.8000488	0.8000488	0.8000488
13	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	0.8989258	0.0	0.8989258	0.8989258	0.8989258	0.8989258	0.8989258	0.8989258	0.8989258	0.8989258	0.8989258
14	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.907166	0.0	1.907166	1.907166	1.907166	1.907166	1.907166	1.907166	1.907166	1.907166	1.907166
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.697632	0.0	1.697632	1.697632	1.697632	1.697632	1.697632	1.697632	1.697632	1.697632	1.697632
16	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.6987299999999999	0.0	1.6987299999999999	1.6987299999999999	1.6987299999999999	1.6987299999999999	1.6987299999999999	1.6987299999999999	1.6987299999999999	1.6987299999999999	1.6987299999999999
17	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.847534	0.0	1.847534	1.847534	1.847534	1.847534	1.847534	1.847534	1.847534	1.847534	1.847534
18	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.740845	0.0	1.740845	1.740845	1.740845	1.740845	1.740845	1.740845	1.740845	1.740845	1.740845
19	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	2.056946	0.0	2.056946	2.056946	2.056946	2.056946	2.056946	2.056946	2.056946	2.056946	2.056946
20	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.37439	0.0	1.37439	1.37439	1.37439	1.37439	1.37439	1.37439	1.37439	1.37439	1.37439
21	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.946716	0.0	1.946716	1.946716	1.946716	1.946716	1.946716	1.946716	1.946716	1.946716	1.946716
22	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.5897219999999999	0.0	1.5897219999999999	1.5897219999999999	1.5897219999999999	1.5897219999999999	1.5897219999999999	1.5897219999999999	1.5897219999999999	1.5897219999999999	1.5897219999999999
23	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	1.266235	0.0	1.266235	1.266235	1.266235	1.266235	1.266235	1.266235	1.266235	1.266235	1.266235
24	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	1.489929	0.0	1.489929	1.489929	1.489929	1.489929	1.489929	1.489929	1.489929	1.489929	1.489929
25	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.0823969999999998	0.0	1.0823969999999998	1.0823969999999998	1.0823969999999998	1.0823969999999998	1.0823969999999998	1.0823969999999998	1.0823969999999998	1.0823969999999998	1.0823969999999998
0	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	2.431152	0.0	2.431152	2.431152	2.431152	2.431152	2.431152	2.431152	2.431152	2.431152	2.431152
1	5	1	0	0.0	0.0	0.0	3.0	4.0	1.28186	0.0	1.28186	1.28186	1.28186	1.28186	1.28186	1.28186	1.28186	1.28186	1.28186
2	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.498657	0.0	1.498657	1.498657	1.498657	1.498657	1.498657	1.498657	1.498657	1.498657	1.498657
3	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.756836	0.0	1.756836	1.756836	1.756836	1.756836	1.756836	1.756836	1.756836	1.756836	1.756836
4	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.250061	0.0	1.250061	1.250061	1.250061	1.250061	1.250061	1.250061	1.250061	1.250061	1.250061
5	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.738525	0.0	1.738525	1.738525	1.738525	1.738525	1.738525	1.738525	1.738525	1.738525	1.738525
6	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.522766	0.0	2.522766	2.522766	2.522766	2.522766	2.522766	2.522766	2.522766	2.522766	2.522766
7	3	1	0	0.0	0.0	0.0	1.8	4.0	2.0230099999999998	0.0	2.0230099999999998	2.0230099999999998	2.0230099999999998	2.0230099999999998	2.0230099999999998	2.0230099999999998	2.0230099999999998	2.0230099999999998	2.0230099999999998
8	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.9478150000000003	0.0	2.9478150000000003	2.9478150000000003	2.9478150000000003	2.9478150000000003	2.9478150000000003	2.9478150000000003	2.9478150000000003	2.9478150000000003	2.9478150000000003
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.648132	0.0	1.648132	1.648132	1.648132	1.648132	1.648132	1.648132	1.648132	1.648132	1.648132
10	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.7498779999999998	0.0	1.7498779999999998	1.7498779999999998	1.7498779999999998	1.7498779999999998	1.7498779999999998	1.7498779999999998	1.7498779999999998	1.7498779999999998	1.7498779999999998
11	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	1.388855	0.0	1.388855	1.388855	1.388855	1.388855	1.388855	1.388855	1.388855	1.388855	1.388855
12	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	0.9819336	0.0	0.9819336	0.9819336	0.9819336	0.9819336	0.9819336	0.9819336	0.9819336	0.9819336	0.9819336
13	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.4903560000000002	0.0	2.4903560000000002	2.4903560000000002	2.4903560000000002	2.4903560000000002	2.4903560000000002	2.4903560000000002	2.4903560000000002	2.4903560000000002	2.4903560000000002
14	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.355835	0.0	2.355835	2.355835	2.355835	2.355835	2.355835	2.355835	2.355835	2.355835	2.355835
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.291138	0.0	1.291138	1.291138	1.291138	1.291138	1.291138	1.291138	1.291138	1.291138	1.291138
16	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.564209	0.0	1.564209	1.564209	1.564209	1.564209	1.564209	1.564209	1.564209	1.564209	1.564209
17	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.132996	0.0	1.132996	1.132996	1.132996	1.132996	1.132996	1.132996	1.132996	1.132996	1.132996
18	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.855591	0.0	1.855591	1.855591	1.855591	1.855591	1.855591	1.855591	1.855591	1.855591	1.855591
19	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	2.098999	0.0	2.098999	2.098999	2.098999	2.098999	2.098999	2.098999	2.098999	2.098999	2.098999
20	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.43103	0.0	1.43103	1.43103	1.43103	1.43103	1.43103	1.43103	1.43103	1.43103	1.43103
21	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.8738400000000002	0.0	1.8738400000000002	1.8738400000000002	1.8738400000000002	1.8738400000000002	1.8738400000000002	1.8738400000000002	1.8738400000000002	1.8738400000000002	1.8738400000000002
22	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.5164790000000001	0.0	1.5164790000000001	1.5164790000000001	1.5164790000000001	1.5164790000000001	1.5164790000000001	1.5164790000000001	1.5164790000000001	1.5164790000000001	1.5164790000000001
23	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	2.537964	0.0	2.537964	2.537964	2.537964	2.537964	2.537964	2.537964	2.537964	2.537964	2.537964
24	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	1.066956	0.0	1.066956	1.066956	1.066956	1.066956	1.066956	1.066956	1.066956	1.066956	1.066956
25	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.289185	0.0	1.289185	1.289185	1.289185	1.289185	1.289185	1.289185	1.289185	1.289185	1.289185
0	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	1.440369	0.0	1.440369	1.440369	1.440369	1.440369	1.440369	1.440369	1.440369	1.440369	1.440369
1	5	1	0	0.0	0.0	0.0	3.0	4.0	1.781311	0.0	1.781311	1.781311	1.781311	1.781311	1.781311	1.781311	1.781311	1.781311	1.781311
2	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.556763	0.0	1.556763	1.556763	1.556763	1.556763	1.556763	1.556763	1.556763	1.556763	1.556763
3	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.8068849999999999	0.0	1.8068849999999999	1.8068849999999999	1.8068849999999999	1.8068849999999999	1.8068849999999999	1.8068849999999999	1.8068849999999999	1.8068849999999999	1.8068849999999999
4	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.149048	0.0	2.149048	2.149048	2.149048	2.149048	2.149048	2.149048	2.149048	2.149048	2.149048
5	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	2.213257	0.0	2.213257	2.213257	2.213257	2.213257	2.213257	2.213257	2.213257	2.213257	2.213257
6	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.691284	0.0	1.691284	1.691284	1.691284	1.691284	1.691284	1.691284	1.691284	1.691284	1.691284
7	3	1	0	0.0	0.0	0.0	1.8	4.0	1.4976200000000002	0.0	1.4976200000000002	1.4976200000000002	1.4976200000000002	1.4976200000000002	1.4976200000000002	1.4976200000000002	1.4976200000000002	1.4976200000000002	1.4976200000000002
8	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.589355	0.0	2.589355	2.589355	2.589355	2.589355	2.589355	2.589355	2.589355	2.589355	2.589355
9	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.090271	0.0	1.090271	1.090271	1.090271	1.090271	1.090271	1.090271	1.090271	1.090271	1.090271
10	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.9317630000000001	0.0	1.9317630000000001	1.9317630000000001	1.9317630000000001	1.9317630000000001	1.9317630000000001	1.9317630000000001	1.9317630000000001	1.9317630000000001	1.9317630000000001
11	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	2.197998	0.0	2.197998	2.197998	2.197998	2.197998	2.197998	2.197998	2.197998	2.197998	2.197998
12	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.9000849999999998	0.0	1.9000849999999998	1.9000849999999998	1.9000849999999998	1.9000849999999998	1.9000849999999998	1.9000849999999998	1.9000849999999998	1.9000849999999998	1.9000849999999998
13	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.320618	0.0	2.320618	2.320618	2.320618	2.320618	2.320618	2.320618	2.320618	2.320618	2.320618
14	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.8602290000000001	0.0	1.8602290000000001	1.8602290000000001	1.8602290000000001	1.8602290000000001	1.8602290000000001	1.8602290000000001	1.8602290000000001	1.8602290000000001	1.8602290000000001
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	2.993896	0.0	2.993896	2.993896	2.993896	2.993896	2.993896	2.993896	2.993896	2.993896	2.993896
