Frequency	Angle	Speed	Area	Stdev
512	48	1.0	1.33459265972	0.272260648881
1024	48	1.0	0.98270476418	0.195806609384
2048	48	1.0	0.702591741741	0.150556382248
4096	48	1.0	0.502815674362	0.103903695079

0.5	56	1.0	9.63793019658	0.237996157926
1	56	1.0	9.2681350345	0.515131921008
2	56	1.0	8.67152419568	0.75371567886
4	56	1.0	7.60146376275	1.19555246302
6	56	1.0	7.15343959017	1.16108844443
8	56	1.0	6.51988820114	1.28083590819
10	56	1.0	6.04610323829	1.24501301185
12	56	1.0	5.78950126579	1.22383022702
16	56	1.0	5.11972605591	1.09299979652
20	56	1.0	4.78364462845	0.993972017601
24	56	1.0	4.52487642066	1.00126231205
32	56	1.0	4.04109977285	0.884241261076
40	56	1.0	3.66598417887	0.76720240536
48	56	1.0	3.36511157615	0.745068516856
56	56	1.0	3.27083324502	0.693896314752
64	56	1.0	2.98830062807	0.611175534315
80	56	1.0	2.75859235284	0.656729037706
96	56	1.0	2.64826790722	0.611432616883
112	56	1.0	2.35843777377	0.539069330642
128	56	1.0	2.17204601892	0.446905269366
160	56	1.0	2.11587738629	0.505453375725
192	56	1.0	1.90802509393	0.387726842539
224	56	1.0	1.76506474856	0.349248248681
256	56	1.0	1.60800906617	0.368067567307
320	56	1.0	1.62192199108	0.32989337214
384	56	1.0	1.38340979104	0.307913648745
512	56	1.0	1.17535641584	0.224646918893
1024	56	1.0	0.835215828623	0.179596391583
2048	56	1.0	0.610152956422	0.146571758795
4096	56	1.0	0.435036009343	0.0985046315579

0.5	64	1.0	9.56823029235	0.297892199849
1	64	1.0	9.1089763448	0.574117644177
2	64	1.0	8.2558511135	0.919770380043
4	64	1.0	7.17008184081	1.06680399096
6	64	1.0	6.42385730873	1.1706878857
8	64	1.0	6.01254428349	1.10447332579
10	64	1.0	5.53441525628	1.14887065476
12	64	1.0	5.23600226572	1.12368367686
16	64	1.0	4.79202224439	1.00460714431
20	64	1.0	4.23573690787	0.942546285066
24	64	1.0	4.11131434179	0.834730442326
32	64	1.0	3.54105256376	0.858175780122
40	64	1.0	3.23234517412	0.663578645055
48	64	1.0	2.91418530576	0.597888065336
56	64	1.0	2.84334124712	0.626385771948
64	64	1.0	2.63295811819	0.560346070579
80	64	1.0	2.42188057691	0.51334884172
96	64	1.0	2.24817202295	0.485420996251
112	64	1.0	2.05731579713	0.458016283932
128	64	1.0	1.97988211039	0.462078116406
160	64	1.0	1.82509993209	0.413311803357
192	64	1.0	1.71916506352	0.384547222662
224	64	1.0	1.58700015639	0.33381087502
256	64	1.0	1.46311748979	0.317770018785
320	64	1.0	1.44135964376	0.318747085154
384	64	1.0	1.28211806113	0.297929061589
512	64	1.0	1.05921448404	0.220336183846
1024	64	1.0	0.713744209665	0.150523857212
2048	64	1.0	0.520763263353	0.11282504913
4096	64	1.0	0.381260095486	0.0760065292943

0.5	72	1.0	9.40258913526	0.395560203969
1	72	1.0	8.93085089141	0.67942643869
2	72	1.0	7.83947805286	1.05919116009
4	72	1.0	6.89133653106	1.15128693875
6	72	1.0	6.02864796823	1.18990851599
8	72	1.0	5.65320079932	1.12505179403
10	72	1.0	5.21625156082	1.08072006724
12	72	1.0	4.71635721489	0.924275363054
16	72	1.0	4.22653955931	0.90783544055
20	72	1.0	3.87579390403	0.77571425363
24	72	1.0	3.54513121805	0.776288609274
32	72	1.0	3.24449881217	0.691488122585
40	72	1.0	2.93384917697	0.594930723438
48	72	1.0	2.78986449416	0.564889730342
56	72	1.0	2.57813071522	0.609163866885
64	72	1.0	2.36801524399	0.484217385425
80	72	1.0	2.20588159102	0.494525612745
96	72	1.0	1.99771404391	0.425069171018
112	72	1.0	1.83845538499	0.434657818144
128	72	1.0	1.84113972262	0.424058881209
160	72	1.0	1.62073478941	0.342220434899
192	72	1.0	1.57033691379	0.314091393348
224	72	1.0	1.41844603996	0.315046000551
256	72	1.0	1.26240740202	0.250595123418
320	72	1.0	1.26636969153	0.279709881689
384	72	1.0	1.09752514944	0.217273976725
512	72	1.0	0.913005075106	0.207874185097
1024	72	1.0	0.630809216099	0.117385896245
2048	72	1.0	0.469313019136	0.0962994526565
4096	72	1.0	0.340282542816	0.067057177268

0.5	80	1.0	9.3400806181	0.428125395087
1	80	1.0	8.62146565586	0.808794870339
2	80	1.0	7.53691512841	1.0540557883
4	80	1.0	6.5621941672	1.16805643169
6	80	1.0	5.60756515603	1.11035348778
8	80	1.0	4.93292619609	1.00963394498
10	80	1.0	4.62432857111	0.979366708549
12	80	1.0	4.40285679474	0.989648418012
16	80	1.0	3.92202864866	0.858821916111
20	80	1.0	3.54963206464	0.690256272242
24	80	1.0	3.32588419738	0.777789320515
